CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
210013138,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,W HURON ST & S FIRST ST,ANN ARBOR,2021-04-30 12:27:00,DAMAGE TO PROPERTY,-83.75097820099995,42.28149300000007
210012450,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,700 BLOCK MILLER AVE,ANN ARBOR,2021-04-25 02:49:00,BURGLARY - RESIDENTIAL,-83.75588299999998,42.284474000000046
211000220,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1400 BLOCK W HURON ST,ANN ARBOR,2021-04-23 04:30:00,LARCENY - ALL OTHER,-83.76520529999993,42.28172070100004
211000229,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,3800 BLOCK RESEARCH DRIVE,ANN ARBOR,2021-04-24 00:00:00,LARCENY - ALL OTHER,-83.74727620099998,42.29817559900005
211000227,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,"600 BLOCK S MAIN ST, APT 629",ANN ARBOR,2021-04-27 01:30:00,LARCENY - ALL OTHER,-83.74862599999994,42.27341890000008
211000225,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK CATHERINE ST,ANN ARBOR,2021-04-27 17:45:00,LARCENY - ALL OTHER,-83.74510509999999,42.28336820000004
210013347,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,2700 BLOCK PACKARD RD,ANN ARBOR,2021-05-01 21:43:00,PUBLIC PEACE,-83.71350529999995,42.24457680000006
210013326,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,200 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-05-01 16:15:00,LARCENY - RETAIL FRAUD,-83.74671299899995,42.23940100000004
210013269,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,800 BLOCK OAKLAND AVE,ANN ARBOR,2021-05-01 03:15:00,LARCENY - ALL OTHER,-83.73886009999995,42.271461300000055
210013237,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,500 BLOCK S DIVISION ST,ANN ARBOR,2021-05-01 01:37:00,ASSAULT - AGGRAVATED,-83.74491989999996,42.275492599000074
210013307,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2800 BLOCK BURTON RD,ANN ARBOR,2021-04-30 14:30:00,LARCENY - ALL OTHER,-83.68534999999997,42.24544920100004
210013450,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1000 BLOCK E UNIVERSITY AVE,ANN ARBOR,2021-05-01 17:30:00,LARCENY - ALL OTHER,-83.73537409999994,42.26943090100008
210013457,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,200 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-05-02 15:38:00,LARCENY - RETAIL FRAUD,-83.74636689999994,42.24010930000003
210013460,DRUG/NARCOTIC VIOLATIONS,3512,HEROIN -POSSESS,A,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2021-05-02 15:48:00,DRUG OFFENSES,-83.72662039999994,42.25144140000003
210013460,DRUG/NARCOTIC VIOLATIONS,3562,MARIJUANA -POSSESS,A,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2021-05-02 15:48:00,DRUG OFFENSES,-83.72662039999994,42.25144140000003
210013460,ALL OTHER,5503,DRUGS - (OTHER) PRESCRIPTION,B,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2021-05-02 15:48:00,HEALTH AND SAFETY,-83.72662039999994,42.25144140000003
210013172,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3700 BLOCK WASHTENAW AVE,ANN ARBOR,2021-04-29 19:30:00,MOTOR VEHICLE THEFT / FRAUD,-83.68747929999995,42.25521630000003
210013465,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,800 BLOCK S MAPLE RD,ANN ARBOR,2021-05-02 04:15:00,DAMAGE TO PROPERTY,-83.78072269999996,42.27139740100006
210013576,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,600 BLOCK S MAPLE RD,ANN ARBOR,2021-05-03 16:13:00,LARCENY - RETAIL FRAUD,-83.77936900099996,42.273955399000045
210013488,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,3200 BLOCK S STATE ST,ANN ARBOR,2021-05-02 21:16:00,INTIMIDATION / STALKING,-83.73780179899995,42.240841499000055
210013469,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,3100 BLOCK CHELSEA CIR,ANN ARBOR,2021-05-02 17:25:00,ASSAULT - AGGRAVATED,-83.71623979999998,42.23961650000007
210013507,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1800 BLOCK PAULINE BLVD,ANN ARBOR,2021-05-02 23:24:00,ASSAULT - SIMPLE,-83.77043150099996,42.267849900000044
210012508,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,CHAMPAGNE & BURLINGAME CT,ANN ARBOR,2021-04-25 17:34:00,ASSAULT - SIMPLE,-83.71682399999997,42.23403870000004
210012508,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,CHAMPAGNE & BURLINGAME CT,ANN ARBOR,2021-04-25 17:34:00,LARCENY - ALL OTHER,-83.71682399999997,42.23403870000004
211000239,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,200 BLOCK PACKARD ST,ANN ARBOR,2021-04-30 19:15:00,LARCENY - ALL OTHER,-83.74679919999994,42.27595249900003
210012559,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK S FIFTH AVE,ANN ARBOR,2021-04-26 08:15:00,LARCENY - FROM AUTO (LFA),-83.74589339999994,42.278156600000045
210013699,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,100 BLOCK S MAIN ST,ANN ARBOR,2021-05-04 17:41:00,TRESPASSING / INVASION OF PRIVACY,-83.74906749999997,42.280957099000034
210013688,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,E LIBERTY ST & S DIVISION ST,ANN ARBOR,2021-05-04 15:13:00,OBSTRUCTING JUSTICE,-83.74405700099999,42.27943799900004
210013622,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,500 BLOCK E WASHINGTON ST,ANN ARBOR,2021-05-04 01:17:00,LARCENY - ALL OTHER,-83.74257389899998,42.27997000000005
211000237,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1400 BLOCK S STATE ST,ANN ARBOR,2021-05-02 01:30:00,LARCENY - ALL OTHER,-83.74010489999995,42.26324399900005
210013805,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3000 BLOCK BRAEBURN CIR,ANN ARBOR,2021-05-05 13:09:00,FRAUD,-83.70825589999998,42.23503510000006
211000236,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,900 BLOCK GREENWOOD AVE,ANN ARBOR,2021-05-01 01:29:00,DAMAGE TO PROPERTY,-83.73736619999994,42.26961649900005
210012454,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,500 BLOCK E WASHINGTON ST,ANN ARBOR,2021-04-23 18:42:30,LARCENY - ALL OTHER,-83.74257389899998,42.27997000000005
211000238,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,800 BLOCK HILL ST,ANN ARBOR,2021-04-30 18:00:00,LARCENY - ALL OTHER,-83.73325230099994,42.27215479900008
210013498,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,600 BLOCK HIDDEN VALLEY CLUB DR,ANN ARBOR,2021-05-02 22:28:00,ASSAULT - SIMPLE,-83.74345539999996,42.24730750100008
210013234,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2700 BLOCK ADRIENNE DR,ANN ARBOR,2021-05-01 00:55:00,ASSAULT - SIMPLE,-83.78014019999995,42.26909540100007
210013234,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2700 BLOCK ADRIENNE DR,ANN ARBOR,2021-05-01 00:55:00,MOTOR VEHICLE THEFT / FRAUD,-83.78014019999995,42.26909540100007
210012117,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1900 BLOCK TRAVER RD,ANN ARBOR,2021-04-22 15:09:00,FRAUD,-83.72762690099995,42.30124150100005
210012228,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,800 BLOCK STIMSON ST,ANN ARBOR,2021-04-23 14:17:00,FRAUD,-83.73886739999995,42.26068690000005
210013816,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1000 BLOCK ABERDEEN DR,ANN ARBOR,2021-05-05 01:00:00,DAMAGE TO PROPERTY,-83.70691929999998,42.26854560000004
210013886,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,200 BLOCK N MAIN ST,ANN ARBOR,2021-05-06 00:50:00,ASSAULT - SIMPLE,-83.74867339999997,42.28279580000003
210013619,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,100 BLOCK E WILLIAM ST,ANN ARBOR,2021-05-03 17:11:00,LARCENY - ALL OTHER,-83.74767819899995,42.27842179900006
210013665,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2600 BLOCK TOWNER BLVD,ANN ARBOR,2021-05-04 11:41:00,ASSAULT - SIMPLE,-83.70577779999996,42.24966150000006
210013927,ALL OTHER,7385,NUISANCE ORD - ILLEGAL DUMPING,B,1100 BLOCK HILL ST,ANN ARBOR,2021-05-06 00:30:00,OTHER - ORDINANCE VIOLATIONS,-83.73557389899997,42.27212700100006
210013758,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,400 BLOCK FIFTH ST,ANN ARBOR,2021-05-05 01:22:30,DAMAGE TO PROPERTY,-83.75578870099997,42.27744940000008
210013919,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3800 BLOCK WINDEMERE DR,ANN ARBOR,2021-05-06 10:11:00,FRAUD,-83.68542990099996,42.28943490000006
210013600,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2500 BLOCK ELMWOOD AVE,ANN ARBOR,2021-05-03 20:20:00,DAMAGE TO PROPERTY,-83.69859449999996,42.25084030000005
210013890,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,OAKLAND & TAPPAN,ANN ARBOR,2021-05-06 01:40:00,ASSAULT - AGGRAVATED,-83.73613379999995,42.27023210100003
210011825,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,N MAIN ST & DEPOT ST,ANN ARBOR,2021-04-19 22:01:00,OUI OF LIQUOR / DRUGS,-83.74723049999994,42.289008600000045
210013972,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK MILLER AVE,ANN ARBOR,2021-05-06 18:00:00,ASSAULT - SIMPLE,-83.75680509999995,42.284926400000074
210011736,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,S HURON PKWY & WASHTENAW AVE,ANN ARBOR,2021-04-18 22:33:00,OUI OF LIQUOR / DRUGS,-83.69571589899994,42.25672530000003
210014053,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,800 BLOCK S MAPLE RD,ANN ARBOR,2021-05-07 14:49:00,FRAUD,-83.78074490099993,42.271915000000035
210014000,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2700 BLOCK HIKONE RD,ANN ARBOR,2021-05-06 23:53:00,ASSAULT - SIMPLE,-83.71184109999996,42.24390660000006
210014000,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,2700 BLOCK HIKONE RD,ANN ARBOR,2021-05-06 23:53:00,BURGLARY - RESIDENTIAL,-83.71184109999996,42.24390660000006
210013980,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2700 BLOCK PACKARD RD,ANN ARBOR,2021-05-06 20:10:00,DAMAGE TO PROPERTY,-83.71271119999994,42.24432370000005
211000241,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3100 BLOCK CARDINAL DR,ANN ARBOR,2021-05-05 06:12:30,DAMAGE TO PROPERTY,-83.70629910099996,42.24223940100006
210012222,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,2000 BLOCK GREEN RD,ANN ARBOR,2021-04-23 13:49:00,LARCENY - RETAIL FRAUD,-83.69147529999998,42.30377500000003
210013265,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,200 BLOCK BROOKSIDE DR,ANN ARBOR,2021-04-30 23:30:00,LARCENY - FROM AUTO (LFA),-83.74112159999999,42.304777400000035
210013951,DISORDERLY CONDUCT,5393,DISORDERLY CONDUCT (OTHER),B,3300 BLOCK WASHTENAW AVE,ANN ARBOR,2021-05-06 14:41:00,PUBLIC PEACE,-83.69209559999996,42.256641699000056
210014245,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2900 BLOCK JACKSON AVE,ANN ARBOR,2021-05-08 23:45:00,ASSAULT - SIMPLE,-83.78820160099997,42.28383190000005
210014239,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3200 BLOCK BRAEBURN CIR,ANN ARBOR,2021-05-08 15:45:00,DAMAGE TO PROPERTY,-83.70624130099998,42.233172900000056
210014175,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1900 BLOCK S INDUSTRIAL HWY,ANN ARBOR,2021-05-08 13:49:00,ASSAULT - SIMPLE,-83.73668139999995,42.259776600000066
210013174,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1500 BLOCK E STADIUM BLVD,ANN ARBOR,2021-04-30 17:02:00,FRAUD,-83.72983369899998,42.261128900000074
210014096,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1100 BLOCK SAUNDERS CRES,ANN ARBOR,2021-05-07 18:40:00,LARCENY - ALL OTHER,-83.77159279999995,42.29169410000003
210014207,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,0 BLOCK BLAIN CT,ANN ARBOR,2021-05-08 05:37:30,LARCENY - ALL OTHER,-83.71433019999995,42.233588300000065
210014387,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,100 BLOCK S MAIN ST,ANN ARBOR,2021-05-10 15:37:00,TRESPASSING / INVASION OF PRIVACY,-83.74906749999997,42.280957099000034
211000240,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1300 BLOCK TRAVER ROAD,ANN ARBOR,2021-05-05 04:00:00,DAMAGE TO PROPERTY,-83.73732459999997,42.294083801000056
210013608,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2500 BLOCK ELMWOOD AVE,ANN ARBOR,2021-05-01 07:00:00,ASSAULT - SIMPLE,-83.69859449999996,42.25084030000005
211000246,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1800 BLOCK WILLOWTREE LN,ANN ARBOR,2021-05-07 18:30:00,LARCENY - ALL OTHER,-83.71798430099994,42.29967440100006
210014214,ALL OTHER,4801,RESISTING OFFICER,B,S MAIN ST & E WILLIAM ST,ANN ARBOR,2021-05-08 20:59:00,OBSTRUCTING POLICE,-83.74869559999996,42.277942299000074
210014094,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,400 BLOCK N STATE ST,ANN ARBOR,2021-05-07 20:33:00,BURGLARY - RESIDENTIAL,-83.74076889999998,42.28445469900004
210014094,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,400 BLOCK N STATE ST,ANN ARBOR,2021-05-07 20:33:00,DAMAGE TO PROPERTY,-83.74076889999998,42.28445469900004
210014159,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,2000 BLOCK MEDFORD RD,ANN ARBOR,2021-05-06 19:30:00,FRAUD,-83.71497369999997,42.258703799000045
210013407,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,500 BLOCK S DIVISION ST,ANN ARBOR,2021-05-02 02:29:00,BURGLARY - RESIDENTIAL,-83.74426340099996,42.27544850100003
210014400,WIRE FRAUD,2608,FRAUD BY WIRE,A,400 BLOCK E WASHINGTON ST,ANN ARBOR,2021-05-10 12:00:00,FRAUD,-83.74349119899995,42.28059810000008
210014260,WEAPON LAW VIOLATIONS,5289,WEAPONS CONCEALED (OTHER),A,3500 BLOCK S STATE ST,ANN ARBOR,2021-05-09 06:24:00,WEAPONS OFFENSE,-83.73659839899994,42.238971701000025
210014433,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2900 BLOCK BIRCH HOLLOW DR,ANN ARBOR,2021-05-11 02:37:00,ASSAULT - SIMPLE,-83.72359109999996,42.238667400000054
210014381,WIRE FRAUD,2608,FRAUD BY WIRE,A,1000 BLOCK BALDWIN AVE,ANN ARBOR,2021-05-05 17:14:00,FRAUD,-83.72665859899996,42.26926130000004
210014392,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3200 BLOCK BOARDWALK DR,ANN ARBOR,2021-05-10 16:11:00,ASSAULT - SIMPLE,-83.73211629999997,42.24118340000007
210014451,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2021-05-11 03:07:30,DAMAGE TO PROPERTY,-83.69088719999996,42.305555499000036
210014059,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-05-07 13:31:00,LARCENY - RETAIL FRAUD,-83.74627130099998,42.24279990000008
210014107,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,1400 BLOCK BROOKFIELD DR,ANN ARBOR,2021-05-07 20:15:00,INTIMIDATION / STALKING,-83.74390959899995,42.28127010000003
211000245,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,800 BLOCK PACKARD ST,ANN ARBOR,2021-05-10 03:00:00,LARCENY - ALL OTHER,-83.73846579999997,42.26858320000008
210014165,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3400 BLOCK CREEK DR,ANN ARBOR,2021-05-08 12:11:00,ASSAULT - SIMPLE,-83.69701659899994,42.23947040000007
210014165,ALL OTHER,5012,PROBATION VIOLATION,B,3400 BLOCK CREEK DR,ANN ARBOR,2021-05-08 12:11:00,OBSTRUCTING JUSTICE,-83.69701659899994,42.23947040000007
210013723,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,800 BLOCK S MAPLE RD,ANN ARBOR,2021-05-04 22:59:00,ASSAULT - SIMPLE,-83.78072449899997,42.27144050000004
210013643,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1500 BLOCK WHITE ST,ANN ARBOR,2021-05-02 22:32:00,DAMAGE TO PROPERTY,-83.73922299899994,42.261990199000024
210014582,WIRE FRAUD,2608,FRAUD BY WIRE,A,2700 BLOCK BARCLAY WAY,ANN ARBOR,2021-04-28 12:00:00,FRAUD,-83.70623479999995,42.31945460000003
210014625,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,300 BLOCK W HURON ST,ANN ARBOR,2021-05-11 18:10:00,OBSTRUCTING JUSTICE,-83.75166069999995,42.28180800000007
210014523,DRUG/NARCOTIC VIOLATIONS,3562,MARIJUANA -POSSESS,A,1300 BLOCK BALDWIN AVE,ANN ARBOR,2021-05-11 23:00:00,DRUG OFFENSES,-83.72825099999994,42.26588900000007
210014568,POCKETPICKING,2301,LARCENY - POCKET PICKING,A,600 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-05-11 16:00:00,LARCENY - ALL OTHER,-83.74152059999994,42.24070000000006
210012578,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1300 BLOCK BROOKFIELD DR,ANN ARBOR,2021-04-25 12:08:00,FRAUD,-83.74989100099998,42.253435900000056
210014517,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,300 BLOCK W HURON ST,ANN ARBOR,2021-05-11 21:30:00,ASSAULT - AGGRAVATED,-83.75166069999995,42.28180800000007
210014487,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,2700 BLOCK PLYMOUTH RD,ANN ARBOR,2021-05-03 00:35:00,LARCENY - RETAIL FRAUD,-83.70480209899995,42.30282710100005
210014473,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,400 BLOCK N FIFTH AVE,ANN ARBOR,2021-05-11 12:35:00,TRESPASSING / INVASION OF PRIVACY,-83.74607029899994,42.28443070000003
210013275,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1100 BLOCK POMONA RD,ANN ARBOR,2021-05-01 12:35:00,DAMAGE TO PROPERTY,-83.76396090099996,42.29288979900008
210014374,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,600 BLOCK HIDDEN VALLEY CLUB DR,ANN ARBOR,2021-05-07 22:06:00,PUBLIC PEACE,-83.74229519999994,42.246826500000054
210014626,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,3077,"RETAIL FRAUD, MISREPRESENTATION 3RD DEGREE",A,2000 BLOCK GREEN RD,ANN ARBOR,2021-05-12 16:48:00,LARCENY - RETAIL FRAUD,-83.69147529999998,42.30377500000003
210014697,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK HURON VIEW BLVD,ANN ARBOR,2021-04-26 10:30:00,LARCENY - ALL OTHER,-83.74883930099998,42.29783720000006
210012371,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-04-24 14:38:00,LARCENY - RETAIL FRAUD,-83.74734699999999,42.23883999900005
210014613,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,300 BLOCK W HURON ST,ANN ARBOR,2021-05-02 13:44:00,FRAUD,-83.75165609899994,42.281772500000045
210011684,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,900 BLOCK GREENWOOD AVE,ANN ARBOR,2021-04-18 00:27:30,ASSAULT - SIMPLE,-83.73802879999994,42.26911460000008
210014706,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK S DIVISION ST,ANN ARBOR,2021-05-13 01:45:00,LARCENY - ALL OTHER,-83.74417119999998,42.27718290000007
210014668,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK S DIVISION,ANN ARBOR,2021-05-13 03:00:00,ASSAULT - SIMPLE,-83.74431669899997,42.279221300000074
210014668,ALL OTHER,3605,INDECENT EXPOSURE,B,300 BLOCK S DIVISION,ANN ARBOR,2021-05-13 03:00:00,SEX OFFENSES - OTHER,-83.74431669899997,42.279221300000074
210014627,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK S STATE ST,ANN ARBOR,2021-05-12 17:07:00,LARCENY - RETAIL FRAUD,-83.74103860099996,42.27816020000006
210013480,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,300 BLOCK S STATE ST,ANN ARBOR,2021-05-02 19:46:00,OBSTRUCTING JUSTICE,-83.74043689999996,42.27879860100006
210013332,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,N MAIN ST & E ANN ST,ANN ARBOR,2021-05-01 20:13:00,ASSAULT - AGGRAVATED,-83.74846120099994,42.28234590100004
210014737,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,1000 BLOCK CHURCH ST,ANN ARBOR,2021-05-13 16:42:00,OBSTRUCTING JUSTICE,-83.73412909999996,42.26951640100003
210014848,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,E ANN ST & N FOURTH AVE,ANN ARBOR,2021-05-14 16:37:00,LIQUOR LAW VIOLATION,-83.74721069999998,42.28231130000006
210014606,ROBBERY,1203,ROBBERY - BUSINESS - STRONG ARM,A,1300 BLOCK S UNIVERSITY AVE,ANN ARBOR,2021-05-11 07:10:00,ROBBERY,-83.73282189999998,42.27456600000005
210014651,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1000 BLOCK W HURON ST,ANN ARBOR,2021-05-12 22:40:00,FRAUD,-83.76062159899999,42.28152890000007
210014017,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2900 BLOCK JACKSON AVE,ANN ARBOR,2021-05-07 07:38:00,FRAUD,-83.78820160099997,42.28383190000005
